ARCO,$2.15B
PB,$5.35B
TBB,n/a
SC,$6.73B
PNFP,$4.97B
MHNC,n/a
DTE,$18.93B
ATNI,$959.87M
MN,$62.42M
EQR,$22.62B
H,$9.71B
NSS,n/a
ALTR,$1.65B
RIG,$4.37B
MHF,$157.27M
HIFS,$482.11M
BR,$11.36B
TIK,$9.12M
CIR,$1.07B
NFBK,$834.38M
HFWA,$1.08B
FSACU,n/a
GM,$63.13B
XEL,$23.2B
ORN,$223.34M
MERC,$939.5M
VTIP,$4.8B
SSW^H,n/a
BTU,$5.38B
EDD,$553.12M
WRB^C,n/a
BAF,$125.9M
FTF,$271.7M
XFLT,$71.95M
NMI,$95.54M
IJT,$5.15B
BFR,$5.21B
USAU,$38.42M
IVTY,$95.12M
CHUY,$457.52M
HYND,$14.71M
CPE,$2.49B
VTNR,$34.62M
NKTR,$12.44B
NCS,$1.22B
PRGX,$172.44M
FBM,$678.13M
HRTG,$435.44M
KL,$3.32B
AHL^C,n/a
ES,$20.3B
CBOE,$15.55B
IDN,$36.27M
LNT,$9.32B
CLSD,$164.22M
GS^C,n/a
TSU,$10.29B
OCLR,$1.03B
RGR,$953.34M
VR^B,n/a
RAS^A,n/a
AIRT,$67.41M
ARES,$5.25B
NEXA,$2.77B
DOTAW,n/a
TOO^E,n/a
CXH,$95.14M
ATGE,$2.83B
FUL,$2.74B
GWB,$2.55B
MPWR,$5.08B
ESGR,$4.06B
SATS,$5.85B
AIMC,$1.56B
BGT,$327.53M
GWPH,$3.52B
ELGX,$361.77M
LENS,$60.91M
CLRB,$19.45M
NGL^B,n/a
BBT^F,n/a
ASGN,$3.68B
NIE,$624.84M
PCLN,$95.12B
CRHM,$232.19M
CGNT,$176.02M
WTR,$6.52B
FSNN,$80.69M
HSBC,$221.62B
PSET,$20.68M
TTEK,$2.8B
UNP,$105.66B
PSF,$326.01M
WG,$74.61M
CHU,$45.93B
BKK,$309.01M
QAT,$62.28M
TWI,$826.43M
AMCN,$77.89M
PZN,$859.43M
HWBK,$121.08M
WRB,$8.78B
FISI,$489.56M
RF^B,n/a
CENT,$2.13B
LRCX,$32.81B
ZEN,$3.97B
RFI,$324.08M
SRE,$26.53B
NEXTW,n/a
WALA,n/a
BCTF,$52M
ARTX,$97M
VICR,$741.55M
RDCM,$254.87M
HBAN,$17.38B
FLAG,$17.99M
AXE,$2.65B
CATY,$3.6B
NFG,$4.87B
FNTEW,n/a
CDL,n/a
MCA,$490.28M
JMM,$72.86M
PAH,$3.39B
EEX,$1.56B
UTF,$1.99B
EML,$169.06M
BORN,$38.33M
GRID,$34.79M
RYAM^A,n/a
SYMC,$17.18B
IFMK,$220.89M
WFC^V,n/a
AMG,$11.99B
GVA,$2.68B
EMX,$76.6M
SUM,$3.7B
CIGI,$2.34B
SSL,$25.68B
GFF,$1B
BLK,$94.71B
FMBI,$2.68B
QQQX,$944.21M
GOV,$1.77B
MTOR,$2.2B
MRTN,$1.23B
ARCT,$93.64M
ABDC,$118.38M
CRF,$352.93M
PAVM,$30.54M
RES,$4.5B
BBK,$154.88M
ONSIW,n/a
TOT,$148.84B
CTT           ,$563.21M
SINO,$26.4M
AVXS,$3.64B
PDBC,$893.2M
PRTA,$1.73B
AFHBL,n/a
SYNC,$76.4M
GIII,$1.93B
DHF,$243.57M
CMSSR,n/a
STMP,$3.61B
VIVE,$87.22M
AVAL,$10.46B
BCC,$1.74B
AMRHW,n/a
WTM,$3.18B
GOODM,n/a
NLY^G,n/a
IDXG,$30.34M
HLI,$3.38B
NXJ,$571.49M
AIC,n/a
FCE.A,n/a
VSI,$111.49M
NMT,$129.1M
GER,$572.06M
RETO,$200.17M
LAWS,$220.42M
CARG,$3.61B
TCO^K,n/a
DOOR,$2.08B
CKPT,$114.86M
AFG,$10.12B
MIC,$5.67B
ALL^B,n/a
KINS,$223.69M
OSK,$7.18B
BZH,$662.85M
ACIU,$769.59M
AVGR,$6.42M
CLD,$400.51M
FBR,$9.18B
SCE^H,n/a
VCV,$586.83M
RST,$282.31M
SYF,$30.98B
OHRP,$18.53M
CLMT,$614.31M
KRC,$7.04B
GLPG,$5.98B
ZBH,$25.56B
RF,$21.98B
UG,$88.21M
DRQ,$2.04B
ATRI,$1.1B
MMAC,$157.5M
ATTU,$140.41M
DATA,$6.13B
DCOM,$752.2M
CUO,$33.14M
SLGN,$3.26B
FSIC,$1.9B
MTD,$17.71B
FLT,$19.03B
FONE,$16.26M
ALT,$28.49M
PEO,$608.71M
THM,$85.24M
SMMT,$208.64M
FCT,$344.93M
SWX,$3.59B
CL,$64.59B
HRZN,$130.73M
PLSE,$359.34M
CBPO,$2.24B
EMMS,$39.84M
NPO,$1.96B
TQQQ,$3.35B
EIA,$43.6M
AMTD,$31.18B
PVAL,$3.82M
NAZ,$164.71M
SE,$4.35B
VERU,$69.03M
ADES,$177.57M
DGRW,$2.22B
BFIT,n/a
FBZ,$10.39M
NR,$842.92M
CIT,$6.79B
BBSI,$523.95M
OSPRU,n/a
SCI,$7.45B
PCTI,$129.06M
IBTX,$2.07B
ALDW,$1.11B
VEON,$6.82B
TCCB,n/a
EPR,$4.48B
TPGH.WS,n/a
GEO,$2.91B
YPF,$10.19B
FUSB,$77.91M
EDF,$268.68M
SLM,$5.02B
HOLI,$1.57B
RGLD,$5.8B
HESM,$1.2B
BP,$145B
PRK,$1.59B
CAFD,$1.17B
SPLP,$526.84M
GTYH,$687.24M
USAS,$180.93M
TWNKW,n/a
AREX,$307.99M
QTEC,$2.39B
CEM,$1.22B
NLNK,$318.12M
ACTG,$204.95M
LX,$2.7B
GJO,n/a
KN,$1.36B
OMAM,$2.01B
FTD,$185.94M
VTC,$40.12M
ALNY,$13.33B
ARI,$1.97B
DEST,$38.86M
RAS^C,n/a
ARWR,$528.33M
CNA,$14.94B
ETW,$1.33B
FMO,$542.07M
EME,$4.86B
MDB,$1.43B
DWAC,$2.63M
LMRKO,n/a
MFA,$2.95B
FWONK,$8.63B
VICL,$28.11M
KWEB,$232.36M
CBS.A,n/a
HGH,n/a
SAIL,$1.5B
TBNK,$306.39M
DCIX,$2.17M
FUN,$3.78B
LMBS,$961.03M
TCPC,$906.58M
TAIT,$9.09M
TRHC,$640.07M
BEL,$1.55B
FRAC,$1.89B
DOTAU,n/a
ALGN,$22.77B
YORW,$403.82M
VRIG,$261.23M
DRAD,$50.13M
PSCE,$65.56M
WWR,$25.43M
EFX,$15.31B
BKI,$7.91B
CAA,$7.06B
LECO,$6.55B
MMU,$595.76M
OACQR,n/a
HZO,$631.71M
ACET,$347.78M
PSX,$54.01B
STAG^B,n/a
KERX,$567.5M
MNLO,$587.15M
WHLRD,n/a
PBR,$90.2B
FIS,$34.35B
OCSI,$244.57M
ENX,$186.69M
PSA^B,n/a
WERN,$3.1B
SDVY,$2.19M
RSO,$300.66M
VSEC,$550.27M
STI.WS.A,n/a
HIIQ,$471.47M
FNTEU,n/a
MCC,$282.18M
VCYT,$236.58M
PEI^C,n/a
AERI,$2.15B
IRR,$152.3M
HL,$1.65B
DDD,$1.22B
TYL,$7.59B
YLCO,$3.15M
SHSP,$40.32M
NGHCZ,n/a
CACC,$7.26B
WFC^X,n/a
AME,$18.05B
TEAM,$12.39B
IDSA,$17.23M
HBP,$181.16M
CME,$52.8B
EXAS,$5.99B
LLIT,$34.97M
UBSH,$2.52B
FORD,$25.68M
GAINM,n/a
PLXP,$62.8M
RFEU,$144.67M
FFHL,$12.44M
WTBA,$406.2M
CRH,$32.68B
KSU^,n/a
RILY,$501.56M
PFS,$1.77B
PME,$262.46M
FFBC,$1.76B
RYI,$403.71M
SAH,$969.74M
BBU,$2.59B
CLDC,$59.63M
OPY,$371.65M
CTR,$506.11M
BSL,$273.52M
ROBO,$212.15M
KMX,$13.1B
WST,$7.54B
MOG.A,n/a
FVC,$413.66M
SJR,$10.51B
HT,$772.28M
VECO,$821.13M
KMPA,n/a
GOODO,$30.14M
AVP,$1.07B
CADC,$10.86M
VNET,$1.06B
AIA,$853.63M
DYN.WS.A,n/a
MYJ,$220.81M
EYE,$2.9B
ATUS,$16.59B
CMSS,$253.75M
MFG,$49.58B
RCII,$623.22M
PII,$8.44B
FNB^E,n/a
QTS,$2.53B
JHS,$172.25M
DK,$2.88B
IBUY,n/a
JRJR,$8.43M
AFSI^C,n/a
AI^B,n/a
C^L,n/a
GCH,$123.52M
ORLY,$23.42B
DTUL,$4.03M
ARE^D,n/a
IPAR,$1.43B
BWP,$3.3B
ACBI,$437.38M
LE,$587.38M
CLB,$5.23B
XYL,$13.36B
HMC,$64.39B
OLD,$2.36M
BLKB,$4.65B
FB,$552.1B
GLPI,$7.75B
EL,$50.71B
HAIN,$4.08B
FDEU,$345.16M
AMGP,$4.1B
FEMS,$322.39M
BXP,$18.98B
UE,$2.69B
SGC,$361.91M
TGP^A,n/a
CASA,$1.4B
JPT,$164.17M
INGN,$2.62B
MAYS,$76.8M
AHT^G,n/a
SCE^J,n/a
SCWX,$786.45M
FGBI,$235.17M
ADXS,$121.85M
SMTX,$35.33M
UIHC,$841.82M
CRD.A,n/a
CUI,$77.83M
NUE,$22.11B
CVNA,n/a
KCAP,$126.58M
MRT,$352.49M
PF,$7.34B
OLBK,$387.62M
DX,$374.48M
MANH,$3.72B
DAIO,$90.9M
OVBC,$198.95M
UCBI,$2.49B
BCOV,$242.43M
CROX,$962.81M
SPHS,$67.15M
BDSI,$136.91M
ARAY,$474.14M
MOBL,$403.44M
EIG,$1.4B
DTY,n/a
MPC,$35.04B
NEE^Q,n/a
PXS,$36.75M
DMB,$232.16M
APWC,$38.63M
NXST,$3.61B
WMC,$412.49M
NP,$1.59B
CVS,$83.08B
SIRI,$27.48B
CHRS,$710.53M
ECCB,n/a
MRCY,$2.25B
MEN,$330.23M
LGND,$3.5B
SCG,$6.2B
FLXS,$368.57M
PRAN,$24.74M
CBG,$15.69B
TKC,$9.59B
BSQR,$55.56M
SONA,$386.97M
JBHT,$13.72B
XRX,$8.36B
ATNM,$60.02M
CUBI,$958.38M
CBLI,$41.28M
STX,$15.9B
PARR,$875.97M
TIG,$251.78B
MBRX,$41.64M
PRI,$4.67B
RFP,$1.03B
EGY,$48.08M
ABC,$23.05B
XPLR,$29.87M
TTI,$465.87M
GLOP^B,n/a
GAB^H,n/a
LMNR,$313.52M
CHCT,$484.7M
COBZ,$876.34M
TESS,$188.09M
DSL,$2.07B
ACTA,$510.47M
VTA,$889.87M
FHN,$6.6B
PEB,$2.69B
VGSH,$1.9B
FMI,$2.67B
SMCI,$1.16B
VLRX,$24.68M
BOX,$3.05B
FRC^F,n/a
JFR,$634.04M
CEO,$1.68B
GLADN,n/a
EFOI,$34.5M
TSQ,$141.73M
PLAB,$586.95M
CORT,$2.86B
BNTCW,n/a
LBRDK,$17.43B
SVU,$641.42M
PYT,n/a
CORE,$1.06B
CNC,$19.12B
PBH,$2.38B
RSPP,$6.66B
IIF,$498.63M
BGX,$205.77M
BPFHW,n/a
TPGE.WS,n/a
SPI,$79.07M
CLDT,$1.07B
OCSLL,n/a
BLPH,$132.98M
ANDA,$42.77M
CAPL,$814.62M
SHW,$39.62B
ADRU,$17.19M
ETP,$23.86B
ABT,$110.39B
OFC,$2.73B
CLWT,$7.58M
CQH,$6.7B
VHC,$229.46M
BEN,$25.36B
WRN,$95.36M
GNMX,$107.09M
AGFS,$390.11M
GGAL,$8.33B
MBIN,$586.04M
PSCC,$56M
ADSK,$25.94B
AIZ,$5.02B
JAG,$2.95B
ESNT,$4.7B
CZR,$9.82B
MMS,$4.57B
INWK,$561.02M
PNNT,$491.74M
DOC,$2.93B
IBP,$2.36B
UNT,$1.39B
ACER,$146.12M
PDLB,$279.53M
CMCT,$746.53M
USLV,$292.46M
ACY,$22.6M
ANDAR,n/a
CPLP,$444.49M
MELR,$51.23M
GGO^A,n/a
BRACU,n/a
EGF,$86.06M
LCUT,$256.32M
NNY,$143.49M
FRBA,$240.63M
FOLD,$2.71B
NLS,$399.19M
JRS,$313.77M
FMCI,$222.46M
URGN,$740.37M
WDC,$26.5B
CSX,$51.76B
ATEST,n/a
AGD,$143.94M
NTIP,$65.15M
EOCC,$7.87B
MHLD,$643.15M
JPI,$553.23M
FSI,$19.82M
ASET,$8.79M
CMG,$9.32B
SUI,$7.1B
PBFX,$881.89M
NYLD,$3.54B
SRE^A,n/a
RBNC,$299.41M
RJF,$14.29B
GTYHU,n/a
TRIB,$125.01M
BBG,$570.56M
MANU,$3.37B
DWCH,$137.29M
CCI^A,n/a
TCO^J,n/a
SHLO,$168.78M
ESQ,$157.59M
INDB,$1.98B
JT,$1.39B
NTEST.A,n/a
OIBR.C,n/a
RNGR,$170.36M
AJG,$12.74B
MGA,$21.13B
PPH,$267.36M
ASPN,$127.4M
UTSI,$210.57M
WSO,$6.49B
SRCE,$1.35B
ADNT,$6.73B
DSKEW,n/a
IPKW,$262.72M
ETO,$383.3M
AKRX,$4.06B
LEVB,$39.5M
TRTN,$3.12B
USLB,$157.78M
NOV,$14.33B
ITI,$234.76M
MDIV,$793.2M
SJT,$458.16M
MFGP,$13.57B
STML,$419.76M
WEX,$6.71B
TEN,$3.08B
GT,$8.81B
NCLH,$13.92B
NLY^C,n/a
LFVN,$68.89M
WRLSR,n/a
KIRK,$189.85M
TCI,$291.58M
MOXC,$239.89M
TIPT,$236.59M
BIT,$690.44M
PIO,$199.55M
GLYC,$771.57M
C^N,n/a
AFC,$203.36M
INSW,$510.53M
BRKL,$1.24B
EAST,$20.41M
VSH,$3.24B
DECK,$2.83B
AFSI^A,n/a
HYGS,$147.76M
EXK,$314.9M
PDS,$1.12B
MNTA,$1.26B
ASYS,$156.15M
LEE,$150.28M
NSPR.WS,n/a
ROL,$11.03B
POLA,$47.67M
XOM,$377.1B
EMXC,$11.68M
TPGH,$548.99M
KRG,$1.47B
ALX,$1.89B
CNCE,$476.18M
SLTB,n/a
GRP.U,n/a
ARR,$1.03B
SLMBP,$274M
CASC,$260.39M
NBR,$2.69B
SGA,$246.32M
GBT,$2.79B
SCE^D,n/a
AMEH,$117.65M
TMK^C,n/a
DWLV,$8.25M
CUK,$51.29B
NNDM,$45.12M
LSCC,$811.75M
CXW,$2.84B
ORAN,$49.21B
GECCL,n/a
MRSN,$371.79M
COF,$50.93B
KLXI,$3.64B
FET,$1.9B
C.WS.A,n/a
INB,$234.89M
BPMC,$3.61B
BGC,$1.5B
FRA,$535.03M
MVCD,n/a
PNC.WS,n/a
EQT,$15.58B
NPK,$714.06M
MAG,$976.17M
ACU,$80.81M
PHT,$285.89M
INBK,$317.94M
KNDI,$307.43M
FCX,$28.29B
VNQI,$6.22B
SRG^A,n/a
PKOH,$578.29M
AXTA,$7.65B
AN,$5.66B
CBI,$2.13B
NSU,$713.22M
NTCT,$2.32B
CHSCM,$511.67M
CVM,$29.98M
PRAH,$5.97B
GNL^A,n/a
SIR,$2.03B
POPE,$306.23M
WEYS,$342.58M
WOW,$917.9M
SONC,$1B
IMOS,$785.15M
SERV,$7.24B
TNP^E,n/a
BOKF,$6.42B
UVSP,$813.89M
AON,$35.85B
BYM,$364.14M
AZZ,$1.22B
FTGC,$195.99M
LMT,$98.89B
CIX,$174.59M
OXBRW,n/a
TRS,$1.26B
GSH,$4.95B
WHFBL,n/a
MNP,$143.74M
PINC,$1.92B
VLY,$4.2B
BIOS,$377.45M
JOB,$30.24M
ENRJ,$3.12M
VVV,$5.04B
PMT^A,n/a
NESRW,n/a
ODFL,$12.35B
SAVE,$2.88B
SFB,n/a
GAB^J,n/a
CATB,$34.62M
JGH,$397.04M
CPTAL,n/a
CLLS,$1.2B
SEIC,$12.17B
KR,$27.22B
FPRX,$640.23M
AIRR,$215.22M
ICCH,$51.08M
ENZ,$363.67M
GOOS,$1.31B
IFON,$5.57M
HBK,$53.21M
CEI,$8.47M
TSS,$16.35B
NMRD,$1.18B
RGT,$121.96M
EFAS,n/a
GWRE,$6.17B
LINU,$3.93M
TRMB,$11.18B
SBFG,$90.97M
PBT,$443.25M
TANNI,n/a
QQQC,$27.26M
RCKT,$28.31M
BGFV,$132.85M
FMK,$16.51M
FOMX,$248.18M
TISI,$535.46M
KONE,$7.84M
HPQ,$39.34B
LNN,$990.55M
EXPO,$2B
IID,$64.59M
FNGN,$1.86B
NVDA,$147.46B
MCHP,$22.67B
ABE           ,$150.05M
COLB,$3.19B
MAMS,$92.39M
GTN.A,n/a
GLQ,$157.56M
KKR,$11.65B
TGB,$415.41M
FPL,$324.92M
DISH,$22.01B
TWO,$2.72B
SGMO,$1.77B
UDBI,$3.43M
WTT,$51.28M
HUNTU,n/a
JPM^A,n/a
STLR,$92.35M
FAM,$152.43M
WM,$38.95B
GNW,$1.58B
BKU,$4.48B
APO^A,n/a
YRCW,$575.17M
IMPV,$1.47B
BRACW,n/a
DNKN,$6.16B
HYXE,$10.26M
SNDX,$275.85M
GAIN,$357.14M
PBR.A,n/a
NCMI,$517.32M
VER,$7.19B
PSA^F,n/a
DAR,$3.2B
INVA,$1.66B
UTL,$650.66M
OAKS,$77.5M
CSV,$434.15M
WBS^F,n/a
PRPO,$11.8M
FATE,$367.67M
DUKH,n/a
NSEC,$40.99M
BLW,$592.43M
RCM,$542.44M
ESTRW,n/a
LYG,$74.31B
ASB^C,n/a
TOCA,$267.63M
SMSI,$38.42M
PMOM,$4.19M
DTYS,$51.36M
SDLP,$348.92M
CMA,$16.66B
UUUU,$118.64M
HALL,$185.76M
ONTXW,n/a
LRAD,$81.57M
BPK,$236.71M
EBS,$2.51B
BRN,$20.86M
TZOO,$81.31M
WING,$1.39B
GXP,$6.74B
REI,$779.36M
VXUS,$11.49B
WTFCM,n/a
BIO,$7.79B
AUG,$127.57M
EBAY,$42.71B
JAGX,$12.86M
NDRA,$11.49M
KND,$741.71M
MUI,$521.6M
CPSS,$99.08M
NTEST.C,n/a
ESS,$15.18B
CRL,$5.11B
SAL,$125.92M
CHGG,$1.88B
PHI,$6.88B
CISN,$1.4B
HRL,$18.36B
ANCB,$62.25M
MDGL,$1.52B
PRTK,$433.26M
NSPR,$9.24M
NSH,$796.75M
CINR,$537.54M
NK,$388.54M
SRV,$87.01M
SAMG,$211.22M
HLG,$1.22B
OMF,$4.57B
HNP,$10.09B
GV,$128.53M
VZ,$223.23B
ANTX,$16.56B
MPV,$151.12M
GAIA,$178.22M
MYN,$499.58M
ATO,$9.21B
SINA,$8.74B
MIE,$300.09M
CHSP,$1.67B
EASTW,n/a
BITA,$2.81B
PIM,$255.44M
NMR,$22.32B
EXTN,$1.12B
FGB,$92.78M
PYDS,$34.48M
IROQ,$79.98M
CARA,$492.71M
GRMN,$12.12B
SCAC,$310.4M
FOX,$70.99B
BQH,$39.09M
STT,$40.78B
FF,$605.82M
NOVT,$2.07B
NEWTZ,n/a
PDM,$2.83B
OCX,$127.28M
FDBC,$171.99M
AMRC,$427.73M
DOTA,$74.31M
ENSG,$1.18B
BAC^Y,n/a
EPAY,$1.5B
LPCN,$27.77M
UA,$5.86B
EVP,$31.84M
GIG.U,n/a
MAN,$9.01B
TSN,$29.45B
RAND,$17.51M
COWN,$419.68M
DKT,n/a
APTO,$85.14M
CPRT,$10.49B
BAC.WS.A,n/a
FNSR,$2.17B
IVFVC,n/a
FBMS,$366.24M
CB,$72.33B
ACNB,$213.05M
WVFC,$34.26M
FLN,$19.7M
FRC,$14.58B
SACH,$60.28M
PTEN,$5.47B
ORI,$5.73B
MXE,$84.08M
FPAY,$21.12M
FV,$2.75B
OXM,$1.42B
DMF,$176.14M
RFIL,$29.21M
PEI,$819.33M
GPX,$421.27M
PFLT,$531.41M
NXEOW,n/a
DYNT,$13.78M
PUK^,n/a
GTHX,$743.78M
CHRW,$13.51B
CHY,$888.58M
ITUB,$109.98B
CHEF,$600.55M
BFIN,$281.57M
CVO,$10.81M
MINI,$1.62B
HOS,$143.01M
QRHC,$36.52M
BRG^D,n/a
NCBS,$534.1M
AMBA,$1.67B
HYH,$2.31B
QLC,$38.29M
MARPS,$8.66M
CNDT,$3.52B
FJP,$101.07M
MIDD,$7.56B
RFT,n/a
CIZ,n/a
FEMB,$48.32M
CHSCO,$331.77M
PEGI,$2.1B
RELL,$104.32M
PRU,$53.43B
TTM,$21.31B
EYEN,$98.87M
TRQ,$6.44B
SUSC,$10.12M
TXRH,$4.26B
WAC,$26.74M
XGTI,$22.48M
GAB^D,n/a
MDXG,$1.91B
SBCF,$1.13B
SLG,$9.62B
BFZ,$427.82M
CBAK,$42.61M
TDW.WS.A,n/a
KT,$7.72B
GAINO,n/a
TECH,$5.33B
BNFT,$794.34M
PGRE,$3.59B
FFWM,$730.53M
CMCTP,n/a
PFM,$338.55M
EVLV,$84.84M
EMO,$409.29M
GGG,$8.26B
HBI,$8.27B
SOHOO,n/a
DIAX,$700.75M
JSD,$169.81M
HPS,$565.23M
VNOM,$2.88B
HUBG,$1.74B
LINK,$41.08M
AJX,$249.87M
EVR,$3.81B
MUR,$6B
HFBL,$53.99M
CNO,$4.31B
ECOM          ,$239.13M
CPSH,$26.8M
CRS,$2.51B
CORI,$486.51M
JDD,$245.39M
BUI,$367.35M
RLGT,$251.4M
BMRC,$481.74M
KTCC,$76.07M
SRC^A,n/a
LDRI,$23.52M
ABX,$17.21B
OFG,$435.08M
GLW,$29.7B
EIGR,$94.65M
FIZZ,$5.15B
SDPI,$39.63M
HUNTW,n/a
JCOM,$3.84B
ANDE,$984.06M
MKL,$15.52B
EFR,$533.93M
BKS,$360.29M
CAG,$15.43B
NXQ,$243.21M
SKIS,$76.9M
PSA^D,n/a
CCU,$5.46B
SRPT,$4.37B
PFIS,$342.9M
RGS,$746.71M
NRCIB,$1.4B
DTUS,$9.26M
NCR,$4.62B
ICON,$77.81M
EEP,$7.72B
IRT,$794.26M
CYAD,$451.68M
SEB,$5.14B
K,$23.61B
HBANO,$21.21B
ADMP,$130.21M
CANF,$41.38M
GLBS,$38.43M
PFGC,$3.64B
PLG,$72.39M
MCY,$2.82B
FBIZ,$210.41M
MVO,$97.06M
CHKE,$21.62M
DFP,$472.14M
CMC,$2.95B
SSD,$2.85B
BPI,$238.29M
MAS,$14.26B
FNY,$141.4M
LH,$17.96B
VRNT,$2.72B
PPDF,$2.54B
LDF,$88.56M
JPM,$398.43B
CSBK,$357.35M
QCLN,$98.81M
GOGL,$1.35B
FANH,$1.81B
CUR,$29.53M
WAIR,$721.55M
PMO,$461.26M
GSVC,$148.4M
JP,$723.22M
HEES,$1.47B
GLU^A,n/a
SEND,$924.34M
SKY,$195.52M
CACI,$3.49B
WNEB,$335.44M
WRLS,$376.09M
DDR^A,n/a
DXPS,$13.66M
MZF,$90.51M
PHK,$982.65M
BSF,$389.01M
GWGH,$51.33M
CTXR,$44.29M
ATAX,$364.53M
TOL,$7.55B
GST^B,n/a
SAN,$121.83B
FDS,$8.14B
MLVF,$157.42M
TWO^B,n/a
SPRO,$56.27M
NI,$8.25B
UMH^C,n/a
MYL,$24.78B
ATI,$3.59B
SGYP,$519.65M
QRVO,$8.64B
RNN,$72.65M
PCG^I,n/a
AGLE,$112.02M
MS^G,n/a
PPL,$22.04B
IMRNW,n/a
REXX,$16M
CMS,$12.61B
CERS,$576.62M
GENY,$15.27M
GLOB,$1.64B
C^J,n/a
COF^D,n/a
QIWI,$1.04B
KORS,$10.36B
SMRT,$54.19M
FOGO,$391.3M
COT,$2.4B
BIP,$11.99B
BPFH,$1.28B
GSS,$302.68M
BG,$11.5B
UBFO,$186.59M
AFSI^E,n/a
CCXI,$469.14M
NTC,$171.5M
NEOS,$324.77M
AMN,$2.56B
LC,$1.69B
FOF,$366.78M
NMIH,$1.19B
LTRPB,$930.7M
FTS,$14.87B
VSMV,n/a
TNET,$3.06B
NHF,$558.45M
HRTX,$1.57B
CBL^D,n/a
OIIM,$42.13M
DRI,$12.17B
DTYL,$5.3M
AEG,$14.34B
TCBIL,n/a
PNF,$96.26M
SYN,$69.41M
BOH,$3.62B
DRRX,$184.2M
KNOP,$647.33M
DLB,$6.88B
OLN,$6.27B
AMED,$1.89B
AHT^I,n/a
EGAN,$149.78M
PLAY,$1.98B
PMBC,$201.75M
KTOVW,n/a
SOGO,$4.82B
SAND          ,$981.02M
RHE,$4.77M
FEP,$804.84M
ELF,$927.51M
BGG,$1.09B
HR,$3.78B
TLND,$1.15B
EXFO,$108.22M
LNGR,n/a
SHPG,$44.75B
GLUU,$511.14M
EQRR,$16.42M
NXEOU,n/a
DD^A,n/a
AHH,$658.32M
MESO,$547.6M
PEG,$25.91B
SWP,n/a
NEXT,$778.99M
FLL,$73.48M
VCEL,$254.83M
MBSD,$35.15M
PXI,$100.27M
HYZD,$121.3M
CVI,$3.2B
HBHC,$4.7B
AR,$6.31B
TROW,$29.07B
HFC,$8.65B
IBO,n/a
JOBS,$4.27B
PUK^A,n/a
SHIP,$39.38M
MT,$38.04B
TDI,n/a
UNFI,$2.49B
CMCO,$967.09M
VTVT,$241.5M
RHE^A,n/a
MNKD,$331.65M
AMBC,$750.26M
ISNS,$17.38M
TWNK,$1.87B
LFIN,$3.46B
SCA,n/a
AAC,$220.07M
CBM,$1.85B
GSL,$74.23M
BX,$43.22B
JOF,$367.56M
BFS^D,n/a
VRS,$562.66M
CRAI,$389.24M
APLP,$1.04B
SSW^G,n/a
XLRN,$1.99B
SAN^A,n/a
POOL,$5.45B
CPAH,$23.24M
MTB.WS,n/a
PROV,$140.24M
JW.A,n/a
IMUC,$9.68M
MMYT,$2.86B
BAH,$5.8B
UWN,$47.14M
FIVE,$3.7B
NYCB^U,n/a
JASNW,n/a
CPS,$2.3B
KSU,$11.75B
FTHI,$58.91M
AXP,$85.58B
EDIT,$1.63B
SNHNL,n/a
BDN,$3.14B
NCI,$941.36M
AXAS,$409.75M
RENN,$716.84M
MER^K,n/a
KONA,$17.68M
BHACR,n/a
YY,$8.82B
BLRX,$113.71M
IIJI,$1.02B
FLGT,$92.32M
FSAC,$558.33M
CLSN,$41.92M
TILE,$1.58B
SAFT,$1.21B
PYN,$54.93M
GNL,$1.24B
CNI,$59B
PBI,$2.4B
FPH,$873.37M
KOS,$2.91B
LITB,$180.43M
FCAP,$125.97M
EMES,$277.77M
LBRDA,$17.27B
IAF,$152.37M
GLU,$87.53M
SHY,$11.22B
ETV,$1.01B
TAT,$68.43M
GABC,$800.49M
NOM,$31.51M
STNLU,n/a
GOODP,$26.9M
JPM^E,n/a
AQXP,$290.5M
WEA,$159.88M
MMM,$154.04B
FKU,$19.17M
AIT,$2.9B
IMI,$78.3M
KWR,$2.07B
EMCI,$600.69M
PETX,$207.68M
VNO^K,n/a
OFG^A,n/a
FRBK,$505.78M
CCS,$919.57M
CYRN,$117.12M
LEA,$13.38B
JWN,$8.4B
VST,$8.46B
KRMA,n/a
PAGP,$3.51B
KEX,$4.62B
RDY,$6.36B
UFCS,$1.1B
WLTW,$21.65B
GFN,$190.4M
RSG,$23.16B
PTR,$150.33B
INVE,$54.7M
AVGO,$98.03B
CYTK,$528.07M
CDR,$473.93M
MITT^A,n/a
JONE,$126.51M
BWL.A,n/a
IHC,$414.66M
BGNE,$5.63B
JPC,$1.03B
VEAC,$155.68M
PCH,$2.25B
SSB,$3.27B
LARK,$116.94M
CTBB,n/a
MRTX, $659.1M
PMM, $390.65M
PQ, $39.35M
IIPR^A, n/a
IX, $25.59B
VSTO, $862.72M
EFBI, $25.5M
TUSK, $989.28M
CSII, $880.34M
DISCB, $12.04B
NEWA, $118.92M
BHP, $133.09B
PHM, $10.15B
CTZ, n/a
DHX, $92.95M
INTU, $43.57B
BSD, $99M
OVLY, $174.93M
ABCB, $2.04B
ESTE, $647.04M
OMED, $107.89M
CHUBA, $900.12M
LIQT, $19.67M
CSGS, $1.54B
ENTL, $615.31M
STT^D, n/a
ELON, $21.52M
